X,Y,id,ESPECIE,FRECUENCIA,OBSERV,FOTOGRAFIA,CALIBRE,icon_url
-3.00155998308275,43.043413875383,,Fraxinus excelsior,,,DCIM/arboles_20220913170043481.jpg,"35",./4.png
-3.00193311536451,43.0431994962606,,Populus nigra,,2 troncos,DCIM/arboles_20220913170318876.jpg,"85",./16.png
-3.00186780441866,43.0431339770803,,Populus nigra,,,DCIM/arboles_20220913170451348.jpg,"120",./16.png
-3.00194171658463,43.0430630616359,,Populus nigra,,3 troncos,DCIM/arboles_20220913170602490.jpg,"70",./16.png
-3.00203164297239,43.0431291965076,,Populus nigra,,,DCIM/arboles_20220913170657551.jpg,"60",./16.png
-3.00204889807996,43.0431351196677,,Populus nigra,,,DCIM/arboles_20220913170827265.jpg,"65",./16.png
-3.00193170084203,43.0429654869261,,Populus nigra,,,DCIM/arboles_20220913170918760.jpg,"60",./16.png
-3.00213135312644,43.0431024512941,,Populus nigra,,2 troncos,DCIM/arboles_20220913171119089.jpg,"60",./16.png
-3.00213452281861,43.0430226652175,,Populus nigra,,5 troncos,DCIM/arboles_20220913171224602.jpg,"50",./16.png
-3.00209113381326,43.042970149926,,Fraxinus excelsior,,,DCIM/arboles_20220913171315512.jpg,"30",./4.png
-3.00199799529001,43.0428839903311,,Populus nigra,,,DCIM/arboles_20220913171416524.jpg,"65",./16.png
-3.00197449834303,43.0429203299937,,Fraxinus excelsior,,,DCIM/arboles_20220913171458627.jpg,"30",./4.png
-3.00196329368086,43.0429291282595,,Fraxinus excelsior,,,DCIM/arboles_20220913171750753.jpg,"35",./4.png
-3.00216093329628,43.0429542930857,,Fraxinus excelsior,,Varios troncos,DCIM/arboles_20220913171935781.jpg,"5",./4.png
-3.00226488961835,43.0428778510087,,Fraxinus excelsior,,,DCIM/arboles_20220913172043828.jpg,"40",./4.png
-3.00234560635048,43.042822543751,,Populus nigra,,2 troncos,DCIM/arboles_20220913172200173.jpg,"55",./16.png
-3.00249506192489,43.0428866606325,,Populus nigra,,,DCIM/arboles_20220913172257695.jpg,"105",./16.png
