X,Y,id,ESPECIE,FRECUENCIA,OBSERV,FOTOGRAFIA,CALIBRE,icon_url
-2.99846491169613,43.0386313324243,,Juniperus communis,,,DCIM/arbusto_20220907151314611.jpg,,./0.png
-2.99846483990269,43.0386062497823,,Juniperus communis,,,DCIM/arbusto_20220907151337153.jpg,,./0.png
-2.99855654366005,43.038637318328,,Pyracanta coccinea,,,DCIM/arbusto_20220907151450268.jpg,,./6.png
-2.99871164371246,43.0386500444519,,Juniperus communis,,,DCIM/arbusto_20220907151545194.jpg,,./0.png
-2.9998316913475,43.0393198225253,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99897272659417,43.0398574300289,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-3.00052435903355,43.0417433871143,,Viburnum tinus,,,DCIM/arbusto_20220907165105328.jpg,,./7.png
-3.0005145480507,43.0417002783854,,Viburnum tinus,,,DCIM/arbusto_20220907165141444.jpg,,./7.png
-3.00049660038844,43.0415738209558,,Prunus laurocerasus,,,DCIM/arbusto_20220907165333702.jpg,,./8.png
-2.99995678509648,43.0415705349687,,Berberis thunbergii <Atropurpurea>,,,DCIM/arbusto_20220912090935599.jpg,,./9.png
-2.99994968587431,43.0415669749925,,Prunus spinosa,,,,,./10.png
-2.99994268242585,43.0415613660245,,Prunus spinosa,,,,,./10.png
-2.99993759921146,43.0415560007381,,Prunus spinosa,,,,,./10.png
-2.99993258301392,43.04154986851,,Prunus spinosa,,,DCIM/arbusto_20220912091105802.jpg,,./10.png
-2.99974510192393,43.0414464866611,,Viburnum tinus,,,DCIM/arbusto_20220912092521162.jpg,,./7.png
-2.99967419223394,43.0414395127065,,Viburnum tinus,,,DCIM/arbusto_20220912092602597.jpg,,./7.png
-2.99970893782991,43.0414339603661,,Viburnum tinus,,,DCIM/arbusto_20220912092849437.jpg,,./7.png
-2.99984174073211,43.0412166920619,,Arbutus unedo,,,DCIM/arbusto_20220912094300308.jpg,,./11.png
-2.99980472803983,43.0412360146325,,Pittosporum tenuifolium <Variegata>,,,DCIM/arbusto_20220912094332230.jpg,,./12.png
-2.99983447270632,43.0412194756109,,Nandina domestica,,,DCIM/arbusto_20220912094438533.jpg,,./13.png
-2.99982199913205,43.0412286248641,,Nandina domestica,,,DCIM/arbusto_20220912094527596.jpg,,./13.png
-2.99979791025371,43.0412433021756,,Nandina domestica,,,DCIM/arbusto_20220912094556673.jpg,,./13.png
-2.99978883526373,43.0412490404461,,Pittosporum tenuifolium <Variegata>,,,DCIM/arbusto_20220912094639258.jpg,,./12.png
-2.99977930385716,43.0412538149152,,Nandina domestica,,,DCIM/arbusto_20220912094655395.jpg,,./13.png
-2.99977023738737,43.0412606355932,,Pittosporum tenuifolium <Variegata>,,,DCIM/arbusto_20220912094752325.jpg,,./12.png
-2.99976558791524,43.0412640459316,,Nandina domestica,,,DCIM/arbusto_20220912094807174.jpg,,./13.png
-2.99974768746089,43.0412727422807,,Pittosporum tenuifolium <Variegata>,,,DCIM/arbusto_20220912094821360.jpg,,./12.png
-2.99973629625599,43.041279221916,,Nandina domestica,,,DCIM/arbusto_20220912094837903.jpg,,./13.png
-2.9997279272074,43.0412836553486,,Pittosporum tenuifolium <Variegata>,,,DCIM/arbusto_20220912094852589.jpg,,./12.png
-2.99971025919585,43.0412964441098,,Pittosporum tenuifolium <Variegata>,,,DCIM/arbusto_20220912094909719.jpg,,./12.png
-2.999695845822,43.0413049699421,,Nandina domestica,,,DCIM/arbusto_20220912094924669.jpg,,./13.png
-2.99968840665094,43.0413111085482,,Arbutus unedo,,,DCIM/arbusto_20220912094938553.jpg,,./11.png
-2.99967183243542,43.0413220248833,,Arbutus unedo,,,DCIM/arbusto_20220912094953929.jpg,,./11.png
-3.00146503953441,43.0427878994915,,Cotoneaster horizontalis,,,DCIM/arbusto_20220912105512007.jpg,,./3.png
-3.00136813597247,43.042806064722,,Cotoneaster horizontalis,,,DCIM/arbusto_20220912105604387.jpg,,./3.png
-3.00131322431551,43.0428344960224,,Cotoneaster horizontalis,,,DCIM/arbusto_20220912105626620.jpg,,./3.png
-3.00127876954613,43.0428344964125,,Cotoneaster horizontalis,,Tocón,DCIM/arbusto_20220912105655655.jpg,,./3.png
-3.00121847399665,43.0428495021394,,Cotoneaster horizontalis,,,DCIM/arbusto_20220912105722427.jpg,,./3.png
-3.00119693982195,43.0428526613285,,Juniperus communis,,,DCIM/arbusto_20220912105808511.jpg,,./0.png
-3.0011269537389,43.0428629286651,,Cotoneaster horizontalis,,Tocón,DCIM/arbusto_20220912105835400.jpg,,./3.png
-3.00105912108412,43.04287477542,,Cotoneaster horizontalis,,Tocón,DCIM/arbusto_20220912105901476.jpg,,./3.png
-3.00102358950117,43.0428700373005,,Cotoneaster horizontalis,,,DCIM/arbusto_20220912105919856.jpg,,./3.png
-3.00099236474656,43.0428637196518,,Cotoneaster horizontalis,,,DCIM/arbusto_20220912105933611.jpg,,./3.png
